Transaction_ID,Investor_ID,Date,Fund_ID,Fund_Name,SIP_Amount,NAV,Units_Allocated
TXN001746,INV0146,2025-06-01,F004,UTI Nifty 50 Index Fund,3000,109.07,27.5053
TXN001747,INV0146,2025-07-01,F004,UTI Nifty 50 Index Fund,3000,80.2,37.4065
TXN001748,INV0146,2025-08-01,F004,UTI Nifty 50 Index Fund,3000,45.75,65.5738
TXN001749,INV0146,2025-09-01,F004,UTI Nifty 50 Index Fund,3000,150.55,19.9269
TXN001750,INV0146,2025-10-01,F004,UTI Nifty 50 Index Fund,3000,145.54,20.6129
TXN001751,INV0146,2025-11-01,F004,UTI Nifty 50 Index Fund,3000,158.72,18.9012
TXN001752,INV0146,2025-12-01,F004,UTI Nifty 50 Index Fund,3000,164.79,18.205
TXN001753,INV0147,2025-01-01,F004,UTI Nifty 50 Index Fund,5000,81.27,61.5233
TXN001754,INV0147,2025-02-01,F004,UTI Nifty 50 Index Fund,5000,96.71,51.701
TXN001755,INV0147,2025-03-01,F004,UTI Nifty 50 Index Fund,5000,73.85,67.7048
TXN001756,INV0147,2025-04-01,F004,UTI Nifty 50 Index Fund,5000,153.95,32.4781
TXN001757,INV0147,2025-05-01,F004,UTI Nifty 50 Index Fund,5000,156.48,31.953
TXN001758,INV0147,2025-06-01,F004,UTI Nifty 50 Index Fund,5000,71.98,69.4637
TXN001759,INV0147,2025-07-01,F004,UTI Nifty 50 Index Fund,5000,161.52,30.9559
TXN001760,INV0147,2025-08-01,F004,UTI Nifty 50 Index Fund,5000,79.76,62.6881
TXN001761,INV0147,2025-09-01,F004,UTI Nifty 50 Index Fund,5000,70.96,70.4622
TXN001762,INV0147,2025-10-01,F004,UTI Nifty 50 Index Fund,5000,74.89,66.7646
TXN001763,INV0147,2025-11-01,F004,UTI Nifty 50 Index Fund,5000,74.41,67.1953
TXN001764,INV0147,2025-12-01,F004,UTI Nifty 50 Index Fund,5000,51.0,98.0392
TXN001765,INV0148,2025-01-01,F001,SBI Bluechip Fund,15000,90.46,165.8191
TXN001766,INV0148,2025-02-01,F001,SBI Bluechip Fund,15000,78.3,191.5709
TXN001767,INV0148,2025-03-01,F001,SBI Bluechip Fund,15000,51.28,292.5117
TXN001768,INV0148,2025-04-01,F001,SBI Bluechip Fund,15000,68.05,220.4262
TXN001769,INV0148,2025-05-01,F001,SBI Bluechip Fund,15000,122.53,122.419
TXN001770,INV0148,2025-06-01,F001,SBI Bluechip Fund,15000,127.65,117.5088
TXN001771,INV0148,2025-07-01,F001,SBI Bluechip Fund,15000,61.82,242.6399
TXN001772,INV0148,2025-08-01,F001,SBI Bluechip Fund,15000,126.54,118.5396
TXN001773,INV0148,2025-09-01,F001,SBI Bluechip Fund,15000,141.85,105.7455
TXN001774,INV0148,2025-10-01,F001,SBI Bluechip Fund,15000,83.32,180.0288
TXN001775,INV0148,2025-11-01,F001,SBI Bluechip Fund,15000,141.77,105.8052
TXN001776,INV0148,2025-12-01,F001,SBI Bluechip Fund,15000,149.7,100.2004
TXN001777,INV0149,2025-01-01,F004,UTI Nifty 50 Index Fund,5000,85.48,58.4932
TXN001778,INV0149,2025-02-01,F004,UTI Nifty 50 Index Fund,5000,46.64,107.2041
TXN001779,INV0149,2025-03-01,F004,UTI Nifty 50 Index Fund,5000,163.57,30.568
TXN001780,INV0149,2025-04-01,F004,UTI Nifty 50 Index Fund,5000,141.73,35.2783
TXN001781,INV0149,2025-05-01,F004,UTI Nifty 50 Index Fund,5000,111.74,44.7467
TXN001782,INV0149,2025-06-01,F004,UTI Nifty 50 Index Fund,5000,158.29,31.5876
TXN001783,INV0149,2025-07-01,F004,UTI Nifty 50 Index Fund,5000,113.66,43.9908
TXN001784,INV0149,2025-08-01,F004,UTI Nifty 50 Index Fund,5000,53.34,93.7383
TXN001785,INV0149,2025-09-01,F004,UTI Nifty 50 Index Fund,5000,74.26,67.331
TXN001786,INV0149,2025-10-01,F004,UTI Nifty 50 Index Fund,5000,54.07,92.4727
TXN001787,INV0149,2025-11-01,F004,UTI Nifty 50 Index Fund,5000,41.41,120.7438
TXN001788,INV0149,2025-12-01,F004,UTI Nifty 50 Index Fund,5000,70.63,70.7914
TXN001789,INV0150,2025-01-01,F005,HDFC Mid-Cap Opportunities,15000,136.34,110.0191
TXN001790,INV0150,2025-02-01,F005,HDFC Mid-Cap Opportunities,15000,47.86,313.4141
TXN001791,INV0150,2025-03-01,F005,HDFC Mid-Cap Opportunities,15000,130.98,114.5213
TXN001792,INV0150,2025-04-01,F005,HDFC Mid-Cap Opportunities,15000,94.5,158.7302
TXN001793,INV0150,2025-05-01,F005,HDFC Mid-Cap Opportunities,15000,137.53,109.0671
TXN001794,INV0150,2025-06-01,F005,HDFC Mid-Cap Opportunities,15000,123.6,121.3592
TXN001795,INV0150,2025-07-01,F005,HDFC Mid-Cap Opportunities,15000,105.13,142.6805
TXN001796,INV0150,2025-08-01,F005,HDFC Mid-Cap Opportunities,15000,126.17,118.8872
TXN001797,INV0150,2025-09-01,F005,HDFC Mid-Cap Opportunities,15000,142.57,105.2115
TXN001798,INV0150,2025-10-01,F005,HDFC Mid-Cap Opportunities,15000,67.92,220.8481
TXN001799,INV0150,2025-11-01,F005,HDFC Mid-Cap Opportunities,15000,135.99,110.3022
TXN001800,INV0150,2025-12-01,F005,HDFC Mid-Cap Opportunities,15000,169.73,88.3757
TXN001801,INV0151,2025-01-01,F005,HDFC Mid-Cap Opportunities,20000,99.43,201.1465
TXN001802,INV0151,2025-02-01,F005,HDFC Mid-Cap Opportunities,20000,127.4,156.9859
TXN001803,INV0151,2025-03-01,F005,HDFC Mid-Cap Opportunities,20000,106.45,187.8816
TXN001804,INV0151,2025-04-01,F005,HDFC Mid-Cap Opportunities,20000,123.13,162.43
TXN001805,INV0151,2025-05-01,F005,HDFC Mid-Cap Opportunities,20000,78.32,255.3626
TXN001806,INV0151,2025-06-01,F005,HDFC Mid-Cap Opportunities,20000,151.43,132.0742
TXN001807,INV0151,2025-07-01,F005,HDFC Mid-Cap Opportunities,20000,179.77,111.2533
TXN001808,INV0151,2025-08-01,F005,HDFC Mid-Cap Opportunities,20000,49.8,401.6064
TXN001809,INV0151,2025-09-01,F005,HDFC Mid-Cap Opportunities,20000,172.71,115.8011
TXN001810,INV0151,2025-10-01,F005,HDFC Mid-Cap Opportunities,20000,52.16,383.4356
TXN001811,INV0151,2025-11-01,F005,HDFC Mid-Cap Opportunities,20000,116.69,171.3943
TXN001812,INV0151,2025-12-01,F005,HDFC Mid-Cap Opportunities,20000,167.81,119.1824
TXN001813,INV0152,2025-01-01,F003,Nippon India Small Cap Fund,3000,100.45,29.8656
TXN001814,INV0152,2025-02-01,F003,Nippon India Small Cap Fund,3000,147.59,20.3266
TXN001815,INV0152,2025-03-01,F003,Nippon India Small Cap Fund,3000,62.41,48.0692
TXN001816,INV0152,2025-04-01,F003,Nippon India Small Cap Fund,3000,101.47,29.5654
TXN001817,INV0152,2025-05-01,F003,Nippon India Small Cap Fund,3000,171.52,17.4907
TXN001818,INV0152,2025-06-01,F003,Nippon India Small Cap Fund,3000,146.67,20.4541
TXN001819,INV0152,2025-07-01,F003,Nippon India Small Cap Fund,3000,138.87,21.6029
TXN001820,INV0152,2025-08-01,F003,Nippon India Small Cap Fund,3000,138.88,21.6014
TXN001821,INV0152,2025-09-01,F003,Nippon India Small Cap Fund,3000,126.26,23.7605
TXN001822,INV0152,2025-10-01,F003,Nippon India Small Cap Fund,3000,58.11,51.6262
TXN001823,INV0152,2025-11-01,F003,Nippon India Small Cap Fund,3000,72.21,41.5455
TXN001824,INV0152,2025-12-01,F003,Nippon India Small Cap Fund,3000,48.62,61.703
TXN001825,INV0153,2025-01-01,F005,HDFC Mid-Cap Opportunities,1000,68.01,14.7037
TXN001826,INV0153,2025-02-01,F005,HDFC Mid-Cap Opportunities,1000,136.02,7.3519
TXN001827,INV0153,2025-03-01,F005,HDFC Mid-Cap Opportunities,1000,163.4,6.12
TXN001828,INV0153,2025-04-01,F005,HDFC Mid-Cap Opportunities,1000,134.03,7.461
TXN001829,INV0153,2025-05-01,F005,HDFC Mid-Cap Opportunities,1000,176.47,5.6667
TXN001830,INV0153,2025-06-01,F005,HDFC Mid-Cap Opportunities,1000,59.73,16.742
TXN001831,INV0153,2025-07-01,F005,HDFC Mid-Cap Opportunities,1000,79.96,12.5063
TXN001832,INV0153,2025-08-01,F005,HDFC Mid-Cap Opportunities,1000,118.82,8.4161
TXN001833,INV0153,2025-09-01,F005,HDFC Mid-Cap Opportunities,1000,138.66,7.2119
TXN001834,INV0153,2025-10-01,F005,HDFC Mid-Cap Opportunities,1000,95.61,10.4592
TXN001835,INV0153,2025-11-01,F005,HDFC Mid-Cap Opportunities,1000,78.87,12.6791
TXN001836,INV0153,2025-12-01,F005,HDFC Mid-Cap Opportunities,1000,129.28,7.7351
TXN001837,INV0154,2025-01-01,F003,Nippon India Small Cap Fund,3000,120.92,24.8098
TXN001838,INV0154,2025-02-01,F003,Nippon India Small Cap Fund,3000,84.77,35.3899
TXN001839,INV0154,2025-03-01,F003,Nippon India Small Cap Fund,3000,140.49,21.3538
TXN001840,INV0154,2025-04-01,F003,Nippon India Small Cap Fund,3000,42.48,70.6215
TXN001841,INV0154,2025-05-01,F003,Nippon India Small Cap Fund,3000,106.36,28.2061
TXN001842,INV0154,2025-06-01,F003,Nippon India Small Cap Fund,3000,112.1,26.7618
TXN001843,INV0154,2025-07-01,F003,Nippon India Small Cap Fund,3000,68.7,43.6681
TXN001844,INV0154,2025-08-01,F003,Nippon India Small Cap Fund,3000,136.9,21.9138
TXN001845,INV0154,2025-09-01,F003,Nippon India Small Cap Fund,3000,86.93,34.5105
TXN001846,INV0154,2025-10-01,F003,Nippon India Small Cap Fund,3000,106.42,28.1902
TXN001847,INV0154,2025-11-01,F003,Nippon India Small Cap Fund,3000,96.53,31.0784
TXN001848,INV0154,2025-12-01,F003,Nippon India Small Cap Fund,3000,153.19,19.5835
TXN001849,INV0155,2025-01-01,F003,Nippon India Small Cap Fund,5000,109.7,45.5789
TXN001850,INV0155,2025-02-01,F003,Nippon India Small Cap Fund,5000,140.35,35.6252
TXN001851,INV0155,2025-03-01,F003,Nippon India Small Cap Fund,5000,148.84,33.5931
TXN001852,INV0155,2025-04-01,F003,Nippon India Small Cap Fund,5000,77.15,64.8088
TXN001853,INV0155,2025-05-01,F003,Nippon India Small Cap Fund,5000,108.42,46.117
TXN001854,INV0155,2025-06-01,F003,Nippon India Small Cap Fund,5000,153.6,32.5521
TXN001855,INV0155,2025-07-01,F003,Nippon India Small Cap Fund,5000,78.57,63.6375
TXN001856,INV0155,2025-08-01,F003,Nippon India Small Cap Fund,5000,79.51,62.8852
TXN001857,INV0155,2025-09-01,F003,Nippon India Small Cap Fund,5000,118.52,42.187
TXN001858,INV0155,2025-10-01,F003,Nippon India Small Cap Fund,5000,156.17,32.0164
TXN001859,INV0155,2025-11-01,F003,Nippon India Small Cap Fund,5000,131.67,37.9737
TXN001860,INV0155,2025-12-01,F003,Nippon India Small Cap Fund,5000,80.72,61.9425
TXN001861,INV0156,2025-01-01,F004,UTI Nifty 50 Index Fund,20000,108.51,184.3148
TXN001862,INV0156,2025-02-01,F004,UTI Nifty 50 Index Fund,20000,51.9,385.3565
TXN001863,INV0156,2025-03-01,F004,UTI Nifty 50 Index Fund,20000,135.25,147.8743
TXN001864,INV0156,2025-04-01,F004,UTI Nifty 50 Index Fund,20000,139.66,143.2049
TXN001865,INV0156,2025-05-01,F004,UTI Nifty 50 Index Fund,20000,103.64,192.9757
TXN001866,INV0156,2025-06-01,F004,UTI Nifty 50 Index Fund,20000,85.38,234.2469
TXN001867,INV0156,2025-07-01,F004,UTI Nifty 50 Index Fund,20000,49.3,405.6795
TXN001868,INV0156,2025-08-01,F004,UTI Nifty 50 Index Fund,20000,77.53,257.9647
TXN001869,INV0156,2025-09-01,F004,UTI Nifty 50 Index Fund,20000,93.76,213.3106
TXN001870,INV0156,2025-10-01,F004,UTI Nifty 50 Index Fund,20000,117.42,170.3287
TXN001871,INV0156,2025-11-01,F004,UTI Nifty 50 Index Fund,20000,117.88,169.6641
TXN001872,INV0156,2025-12-01,F004,UTI Nifty 50 Index Fund,20000,82.33,242.9248
TXN001873,INV0157,2025-01-01,F002,Parag Parikh Flexi Cap Fund,5000,122.35,40.8664
TXN001874,INV0157,2025-02-01,F002,Parag Parikh Flexi Cap Fund,5000,168.76,29.6279
TXN001875,INV0157,2025-03-01,F002,Parag Parikh Flexi Cap Fund,5000,157.79,31.6877
TXN001876,INV0157,2025-04-01,F002,Parag Parikh Flexi Cap Fund,5000,176.08,28.3962
TXN001877,INV0157,2025-05-01,F002,Parag Parikh Flexi Cap Fund,5000,176.63,28.3078
TXN001878,INV0157,2025-06-01,F002,Parag Parikh Flexi Cap Fund,5000,140.48,35.5923
TXN001879,INV0157,2025-07-01,F002,Parag Parikh Flexi Cap Fund,5000,176.56,28.319
TXN001880,INV0157,2025-08-01,F002,Parag Parikh Flexi Cap Fund,5000,53.94,92.6956
TXN001881,INV0157,2025-09-01,F002,Parag Parikh Flexi Cap Fund,5000,130.81,38.2234
TXN001882,INV0157,2025-10-01,F002,Parag Parikh Flexi Cap Fund,5000,92.68,53.9491
TXN001883,INV0157,2025-11-01,F002,Parag Parikh Flexi Cap Fund,5000,76.01,65.7808
TXN001884,INV0157,2025-12-01,F002,Parag Parikh Flexi Cap Fund,5000,58.27,85.8074
TXN001885,INV0158,2025-01-01,F003,Nippon India Small Cap Fund,20000,63.24,316.2555
TXN001886,INV0158,2025-02-01,F003,Nippon India Small Cap Fund,20000,116.3,171.969
TXN001887,INV0158,2025-03-01,F003,Nippon India Small Cap Fund,20000,40.93,488.6391
TXN001888,INV0158,2025-04-01,F003,Nippon India Small Cap Fund,20000,143.73,139.1498
TXN001889,INV0158,2025-05-01,F003,Nippon India Small Cap Fund,20000,42.51,470.4775
TXN001890,INV0158,2025-06-01,F003,Nippon India Small Cap Fund,20000,44.15,453.0011
TXN001891,INV0158,2025-07-01,F003,Nippon India Small Cap Fund,20000,46.63,428.9084
TXN001892,INV0158,2025-08-01,F003,Nippon India Small Cap Fund,20000,64.01,312.4512
TXN001893,INV0158,2025-09-01,F003,Nippon India Small Cap Fund,20000,74.9,267.0227
TXN001894,INV0158,2025-10-01,F003,Nippon India Small Cap Fund,20000,109.53,182.5984
TXN001895,INV0158,2025-11-01,F003,Nippon India Small Cap Fund,20000,52.42,381.5338
TXN001896,INV0158,2025-12-01,F003,Nippon India Small Cap Fund,20000,164.91,121.2783
TXN001897,INV0159,2025-01-01,F001,SBI Bluechip Fund,5000,152.36,32.817
TXN001898,INV0159,2025-02-01,F001,SBI Bluechip Fund,5000,66.74,74.9176
TXN001899,INV0159,2025-03-01,F001,SBI Bluechip Fund,5000,135.4,36.9276
TXN001900,INV0159,2025-04-01,F001,SBI Bluechip Fund,5000,82.31,60.746
TXN001901,INV0159,2025-05-01,F001,SBI Bluechip Fund,5000,42.64,117.2608
TXN001902,INV0159,2025-06-01,F001,SBI Bluechip Fund,5000,153.48,32.5775
TXN001903,INV0159,2025-07-01,F001,SBI Bluechip Fund,5000,49.41,101.1941
TXN001904,INV0159,2025-08-01,F001,SBI Bluechip Fund,5000,121.75,41.0678
TXN001905,INV0159,2025-09-01,F001,SBI Bluechip Fund,5000,80.77,61.9042
TXN001906,INV0159,2025-10-01,F001,SBI Bluechip Fund,5000,110.71,45.163
TXN001907,INV0159,2025-11-01,F001,SBI Bluechip Fund,5000,81.13,61.6295
TXN001908,INV0159,2025-12-01,F001,SBI Bluechip Fund,5000,174.97,28.5763
TXN001909,INV0160,2025-01-01,F001,SBI Bluechip Fund,20000,123.83,161.5117
TXN001910,INV0160,2025-02-01,F001,SBI Bluechip Fund,20000,92.84,215.4244
TXN001911,INV0160,2025-03-01,F001,SBI Bluechip Fund,20000,156.94,127.4372
TXN001912,INV0160,2025-04-01,F001,SBI Bluechip Fund,20000,76.06,262.9503
TXN001913,INV0160,2025-05-01,F001,SBI Bluechip Fund,20000,49.61,403.1445
TXN001914,INV0160,2025-06-01,F001,SBI Bluechip Fund,20000,164.41,121.6471
TXN001915,INV0160,2025-07-01,F001,SBI Bluechip Fund,20000,77.25,258.8997
TXN001916,INV0160,2025-08-01,F001,SBI Bluechip Fund,20000,141.64,141.203
TXN001917,INV0160,2025-09-01,F001,SBI Bluechip Fund,20000,132.58,150.8523
TXN001918,INV0160,2025-10-01,F001,SBI Bluechip Fund,20000,75.76,263.9916
TXN001919,INV0160,2025-11-01,F001,SBI Bluechip Fund,20000,111.34,179.63
TXN001920,INV0160,2025-12-01,F001,SBI Bluechip Fund,20000,150.46,132.9257
TXN001921,INV0161,2025-01-01,F001,SBI Bluechip Fund,7500,46.15,162.5135
TXN001922,INV0161,2025-02-01,F001,SBI Bluechip Fund,7500,177.32,42.2964
TXN001923,INV0161,2025-03-01,F001,SBI Bluechip Fund,7500,111.91,67.0181
TXN001924,INV0161,2025-04-01,F001,SBI Bluechip Fund,7500,40.29,186.1504
TXN001925,INV0161,2025-05-01,F001,SBI Bluechip Fund,7500,72.68,103.1921
TXN001926,INV0161,2025-06-01,F001,SBI Bluechip Fund,7500,100.66,74.5082
TXN001927,INV0161,2025-07-01,F001,SBI Bluechip Fund,7500,141.86,52.869
TXN001928,INV0161,2025-08-01,F001,SBI Bluechip Fund,7500,89.93,83.3982
TXN001929,INV0161,2025-09-01,F001,SBI Bluechip Fund,7500,90.7,82.6902
TXN001930,INV0161,2025-10-01,F001,SBI Bluechip Fund,7500,117.14,64.026
TXN001931,INV0161,2025-11-01,F001,SBI Bluechip Fund,7500,159.78,46.9395
TXN001932,INV0161,2025-12-01,F001,SBI Bluechip Fund,7500,117.8,63.6672
TXN001933,INV0162,2025-01-01,F003,Nippon India Small Cap Fund,5000,46.92,106.5644
TXN001934,INV0162,2025-02-01,F003,Nippon India Small Cap Fund,5000,119.37,41.8866
TXN001935,INV0162,2025-03-01,F003,Nippon India Small Cap Fund,5000,102.91,48.5861
TXN001936,INV0162,2025-04-01,F003,Nippon India Small Cap Fund,5000,138.13,36.1978
TXN001937,INV0162,2025-05-01,F003,Nippon India Small Cap Fund,5000,45.71,109.3853
TXN001938,INV0162,2025-06-01,F003,Nippon India Small Cap Fund,5000,47.39,105.5075
TXN001939,INV0162,2025-07-01,F003,Nippon India Small Cap Fund,5000,114.83,43.5426
TXN001940,INV0162,2025-08-01,F003,Nippon India Small Cap Fund,5000,124.58,40.1349
TXN001941,INV0162,2025-09-01,F003,Nippon India Small Cap Fund,5000,121.46,41.1658
TXN001942,INV0162,2025-10-01,F003,Nippon India Small Cap Fund,5000,168.29,29.7106
TXN001943,INV0162,2025-11-01,F003,Nippon India Small Cap Fund,5000,133.79,37.372
TXN001944,INV0162,2025-12-01,F003,Nippon India Small Cap Fund,5000,82.76,60.4157
TXN001945,INV0163,2025-01-01,F001,SBI Bluechip Fund,7500,98.96,75.7882
TXN001946,INV0163,2025-02-01,F001,SBI Bluechip Fund,7500,66.29,113.1392
TXN001947,INV0163,2025-03-01,F001,SBI Bluechip Fund,7500,114.26,65.6398
TXN001948,INV0163,2025-04-01,F001,SBI Bluechip Fund,7500,47.53,157.7951
TXN001949,INV0163,2025-05-01,F001,SBI Bluechip Fund,7500,121.41,61.7742
TXN001950,INV0163,2025-06-01,F001,SBI Bluechip Fund,7500,80.0,93.75
TXN001951,INV0163,2025-07-01,F001,SBI Bluechip Fund,7500,131.75,56.926
TXN001952,INV0163,2025-08-01,F001,SBI Bluechip Fund,7500,172.43,43.4959
TXN001953,INV0163,2025-09-01,F001,SBI Bluechip Fund,7500,119.83,62.5887
TXN001954,INV0163,2025-10-01,F001,SBI Bluechip Fund,7500,99.43,75.43
TXN001955,INV0163,2025-11-01,F001,SBI Bluechip Fund,7500,113.24,66.231
TXN001956,INV0163,2025-12-01,F001,SBI Bluechip Fund,7500,114.37,65.5766
TXN001957,INV0164,2025-01-01,F004,UTI Nifty 50 Index Fund,5000,151.84,32.9294
TXN001958,INV0164,2025-02-01,F004,UTI Nifty 50 Index Fund,5000,61.72,81.011
TXN001959,INV0164,2025-03-01,F004,UTI Nifty 50 Index Fund,5000,157.43,31.7601
TXN001960,INV0164,2025-04-01,F004,UTI Nifty 50 Index Fund,5000,125.19,39.9393
TXN001961,INV0164,2025-05-01,F004,UTI Nifty 50 Index Fund,5000,135.7,36.846
TXN001962,INV0164,2025-06-01,F004,UTI Nifty 50 Index Fund,5000,111.79,44.7267
TXN001963,INV0164,2025-07-01,F004,UTI Nifty 50 Index Fund,5000,165.06,30.292
TXN001964,INV0164,2025-08-01,F004,UTI Nifty 50 Index Fund,5000,59.1,84.6024
TXN001965,INV0164,2025-09-01,F004,UTI Nifty 50 Index Fund,5000,97.14,51.4721
TXN001966,INV0164,2025-10-01,F004,UTI Nifty 50 Index Fund,5000,77.08,64.8677
TXN001967,INV0164,2025-11-01,F004,UTI Nifty 50 Index Fund,5000,132.43,37.7558
TXN001968,INV0164,2025-12-01,F004,UTI Nifty 50 Index Fund,5000,73.59,67.944
TXN001969,INV0165,2025-01-01,F005,HDFC Mid-Cap Opportunities,1000,119.43,8.3731
TXN001970,INV0165,2025-02-01,F005,HDFC Mid-Cap Opportunities,1000,153.85,6.4998
TXN001971,INV0165,2025-03-01,F005,HDFC Mid-Cap Opportunities,1000,161.92,6.1759
TXN001972,INV0165,2025-04-01,F005,HDFC Mid-Cap Opportunities,1000,119.04,8.4005
TXN001973,INV0165,2025-05-01,F005,HDFC Mid-Cap Opportunities,1000,121.09,8.2583
TXN001974,INV0165,2025-06-01,F005,HDFC Mid-Cap Opportunities,1000,70.21,14.243
TXN001975,INV0165,2025-07-01,F005,HDFC Mid-Cap Opportunities,1000,172.37,5.8015
TXN001976,INV0165,2025-08-01,F005,HDFC Mid-Cap Opportunities,1000,103.66,9.6469
TXN001977,INV0165,2025-09-01,F005,HDFC Mid-Cap Opportunities,1000,84.8,11.7925
TXN001978,INV0165,2025-10-01,F005,HDFC Mid-Cap Opportunities,1000,87.84,11.3843
TXN001979,INV0165,2025-11-01,F005,HDFC Mid-Cap Opportunities,1000,141.82,7.0512
TXN001980,INV0165,2025-12-01,F005,HDFC Mid-Cap Opportunities,1000,116.43,8.5889
TXN001981,INV0166,2025-01-01,F003,Nippon India Small Cap Fund,3000,95.87,31.2924
TXN001982,INV0166,2025-02-01,F003,Nippon India Small Cap Fund,3000,70.12,42.7838
TXN001983,INV0166,2025-03-01,F003,Nippon India Small Cap Fund,3000,96.59,31.0591
TXN001984,INV0166,2025-04-01,F003,Nippon India Small Cap Fund,3000,166.48,18.0202
TXN001985,INV0166,2025-05-01,F003,Nippon India Small Cap Fund,3000,102.47,29.2769
TXN001986,INV0166,2025-06-01,F003,Nippon India Small Cap Fund,3000,121.33,24.726
TXN001987,INV0166,2025-07-01,F003,Nippon India Small Cap Fund,3000,131.11,22.8815
TXN001988,INV0166,2025-08-01,F003,Nippon India Small Cap Fund,3000,83.39,35.9755
TXN001989,INV0166,2025-09-01,F003,Nippon India Small Cap Fund,3000,123.29,24.3329
TXN001990,INV0166,2025-10-01,F003,Nippon India Small Cap Fund,3000,142.62,21.0349
TXN001991,INV0166,2025-11-01,F003,Nippon India Small Cap Fund,3000,90.36,33.2005
TXN001992,INV0166,2025-12-01,F003,Nippon India Small Cap Fund,3000,117.4,25.5537
TXN001993,INV0167,2025-01-01,F005,HDFC Mid-Cap Opportunities,7500,114.08,65.7433
TXN001994,INV0167,2025-02-01,F005,HDFC Mid-Cap Opportunities,7500,61.96,121.0458
TXN001995,INV0167,2025-03-01,F005,HDFC Mid-Cap Opportunities,7500,129.84,57.7634
TXN001996,INV0167,2025-04-01,F005,HDFC Mid-Cap Opportunities,7500,153.71,48.7932
TXN001997,INV0167,2025-05-01,F005,HDFC Mid-Cap Opportunities,7500,46.68,160.6684
TXN001998,INV0167,2025-06-01,F005,HDFC Mid-Cap Opportunities,7500,155.15,48.3403
TXN001999,INV0167,2025-07-01,F005,HDFC Mid-Cap Opportunities,7500,162.98,46.0179
TXN002000,INV0167,2025-08-01,F005,HDFC Mid-Cap Opportunities,7500,101.56,73.848
TXN002001,INV0167,2025-09-01,F005,HDFC Mid-Cap Opportunities,7500,85.37,87.8529
TXN002002,INV0167,2025-10-01,F005,HDFC Mid-Cap Opportunities,7500,64.79,115.7586
TXN002003,INV0167,2025-11-01,F005,HDFC Mid-Cap Opportunities,7500,79.75,94.0439
TXN002004,INV0167,2025-12-01,F005,HDFC Mid-Cap Opportunities,7500,117.65,63.7484
TXN002005,INV0168,2025-01-01,F005,HDFC Mid-Cap Opportunities,7500,149.14,50.2883
TXN002006,INV0168,2025-02-01,F005,HDFC Mid-Cap Opportunities,7500,102.84,72.9288
TXN002007,INV0168,2025-03-01,F005,HDFC Mid-Cap Opportunities,7500,170.29,44.0425
TXN002008,INV0168,2025-04-01,F005,HDFC Mid-Cap Opportunities,7500,58.41,128.4027
TXN002009,INV0168,2025-05-01,F005,HDFC Mid-Cap Opportunities,7500,67.67,110.832
TXN002010,INV0168,2025-06-01,F005,HDFC Mid-Cap Opportunities,7500,67.14,111.7069
TXN002011,INV0168,2025-07-01,F005,HDFC Mid-Cap Opportunities,7500,47.84,156.7726
TXN002012,INV0168,2025-08-01,F005,HDFC Mid-Cap Opportunities,7500,56.6,132.5088
TXN002013,INV0168,2025-09-01,F005,HDFC Mid-Cap Opportunities,7500,117.5,63.8298
TXN002014,INV0168,2025-10-01,F005,HDFC Mid-Cap Opportunities,7500,78.39,95.6755
TXN002015,INV0168,2025-11-01,F005,HDFC Mid-Cap Opportunities,7500,85.26,87.9662
TXN002016,INV0168,2025-12-01,F005,HDFC Mid-Cap Opportunities,7500,79.43,94.4228
TXN002017,INV0169,2025-01-01,F004,UTI Nifty 50 Index Fund,5000,153.06,32.6669
TXN002018,INV0169,2025-02-01,F004,UTI Nifty 50 Index Fund,5000,95.1,52.5762
TXN002019,INV0169,2025-03-01,F004,UTI Nifty 50 Index Fund,5000,75.97,65.8155
TXN002020,INV0169,2025-04-01,F004,UTI Nifty 50 Index Fund,5000,124.66,40.1091
TXN002021,INV0169,2025-05-01,F004,UTI Nifty 50 Index Fund,5000,155.25,32.2061
TXN002022,INV0169,2025-06-01,F004,UTI Nifty 50 Index Fund,5000,88.83,56.2873
TXN002023,INV0169,2025-07-01,F004,UTI Nifty 50 Index Fund,5000,65.12,76.7813
